region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,class
4,17450,2011,11,2673,4,6,2,118556,5,3,3,10,10,3.0
4,13995,2010,17,3164,4,5,2,113000,5,3,3,8,10,3.0
4,25995,2002,10,1309,4,5,0,126000,5,3,3,8,10,1.0
4,17995,2013,6,2717,4,5,2,130000,5,3,3,8,10,1.0
4,3800,2007,17,1969,3,5,2,161000,5,3,3,8,8,3.0
4,6200,2004,2,520,3,6,2,116000,5,3,3,4,1,1.0
4,13350,2016,34,778,4,3,3,97348,5,3,1,4,10,1.0
6,5995,2014,27,3147,4,3,2,45167,3,3,1,4,1,2.0
4,9350,2016,14,3124,3,3,2,78313,5,3,1,2,5,1.0
4,4500,2005,0,2072,4,3,2,190303,5,3,3,8,0,1.0
4,27995,2011,10,1498,4,5,0,80000,5,3,3,8,10,2.0
4,25995,2008,30,223,4,5,0,159000,5,2,3,8,10,1.0
4,11995,2008,30,12,4,5,2,145000,5,3,3,8,10,3.0
4,6995,2004,13,2301,4,5,2,150000,5,3,3,8,10,1.0
4,5200,2000,8,1113,4,6,2,131454,5,3,3,8,8,2.0
4,17995,2009,6,2678,4,5,2,140000,5,3,3,8,10,1.0
4,16900,2016,13,976,3,3,2,64000,5,3,3,8,10,2.0
4,4750,2007,36,2518,4,4,2,113932,5,3,1,4,9,1.0
4,1900,2002,35,1856,3,3,2,101770,5,3,1,8,10,3.0
4,2100,2000,22,2346,3,3,2,167000,5,3,1,4,1,2.0
4,12000,2002,10,1400,3,6,0,101770,5,3,3,10,0,2.0
4,5270,2009,34,957,4,3,2,162687,5,3,1,4,1,2.0
4,26500,2016,17,3188,4,5,2,32564,5,3,3,8,5,3.0
4,4800,2007,13,533,4,5,2,160000,5,3,3,8,0,2.0
4,1900,1996,6,2508,4,5,2,173000,5,2,3,8,10,2.0
4,13900,2011,34,264,3,5,2,176500,5,3,3,8,5,2.0
4,10600,2010,23,686,4,5,0,105000,5,3,3,8,10,1.0
4,3700,2006,4,2428,3,5,2,139500,2,3,1,8,0,2.0
4,10500,2005,10,423,4,5,2,45,5,3,3,1,8,1.0
4,16995,2016,6,2025,4,5,2,62094,5,3,3,4,9,3.0
4,16995,2016,6,2025,4,5,2,62094,5,3,3,4,9,1.0
4,4977,2009,35,1856,4,5,2,73608,5,3,3,4,9,3.0
4,7450,2010,13,3156,4,5,2,8103,5,3,3,1,0,2.0
4,10500,2006,12,1093,4,5,2,27544,5,3,3,1,5,3.0
4,35550,2014,12,1096,4,5,2,400,5,3,3,1,0,2.0
4,9250,2007,34,2405,4,5,2,150281,5,3,3,3,9,3.0
4,16950,2006,17,1745,4,6,2,112098,5,3,3,8,10,1.0
4,8450,2012,17,1966,4,5,2,76644,5,3,3,8,8,3.0
4,16850,2017,34,2609,4,5,2,93164,5,3,3,5,10,2.0
4,3850,2010,8,633,3,5,2,155100,5,3,1,4,10,2.0
4,23999,2013,10,1376,3,5,2,86256,5,3,3,10,10,2.0
4,12999,2006,10,1376,3,6,2,152224,5,3,3,10,10,3.0
4,28995,2016,34,264,3,5,2,58914,5,3,3,8,10,3.0
4,4000,2004,22,3060,4,5,2,129000,5,2,3,8,10,2.0
4,15240,2017,34,777,4,3,2,45209,5,3,1,4,10,3.0
4,8000,2012,10,1182,3,5,2,144000,5,3,1,8,10,2.0
4,12995,2009,10,1409,4,6,2,148000,5,3,3,7,10,3.0
4,7250,2010,8,1722,4,5,2,129000,5,3,1,5,0,3.0
4,6995,2008,34,2322,4,3,3,76000,5,3,1,2,10,3.0
4,9749,2014,33,1578,4,3,2,126000,5,3,3,3,4,3.0
4,4450,2002,26,2119,4,5,2,140000,5,3,3,8,10,3.0
4,3999,2002,3,182,4,5,2,111437,5,3,2,4,5,2.0
4,10995,2007,0,2072,4,5,2,82110,5,3,3,8,10,3.0
4,21995,2012,17,3187,4,5,2,87450,5,3,3,8,0,3.0
4,9499,2014,10,1638,4,3,3,78800,5,3,1,4,10,2.0
4,12500,2000,12,1094,4,5,2,101770,5,3,3,1,0,1.0
4,8850,2012,10,1638,4,5,2,119329,5,3,1,4,8,3.0
4,8777,2011,3,193,4,5,2,98585,5,3,3,4,0,2.0
4,18500,2012,10,1311,4,5,2,77937,5,3,3,8,0,2.0
4,9850,2008,13,2185,4,5,2,89051,5,3,3,5,9,3.0
4,6495,2010,6,1804,4,5,2,119482,5,3,1,4,0,2.0
4,4500,1996,6,2243,3,6,2,38499,5,3,2,10,8,3.0
4,11450,2015,10,1559,4,5,2,48176,5,3,3,4,10,1.0
4,5750,2011,13,1546,4,3,2,143819,5,3,1,2,1,3.0
4,27000,2013,34,2877,5,5,2,45000,5,3,3,10,10,2.0
4,20975,2018,13,888,4,3,2,7411,5,2,1,12,1,2.0
4,8640,2015,14,2765,3,3,2,65200,5,3,1,4,5,3.0
4,10500,2011,34,2322,4,3,2,145000,5,3,1,2,9,2.0
4,6777,2011,27,2453,4,5,2,143325,5,3,3,3,10,3.0
4,8500,2005,34,264,4,5,2,205200,5,3,3,8,9,1.0
4,7990,2008,8,1074,4,5,2,137309,5,3,3,10,9,3.0
4,17995,2011,10,1389,3,6,2,132000,5,3,3,7,10,3.0
6,6800,2002,10,2147,4,6,2,97000,5,2,2,8,8,2.0
6,2500,2000,28,1376,3,5,2,122000,5,1,1,4,3,3.0
6,8995,2017,27,2585,4,3,2,45786,3,3,1,4,8,3.0
6,8995,2013,13,537,4,3,2,84923,3,3,1,12,9,3.0
6,4495,2010,27,571,3,3,2,142110,5,3,1,4,0,2.0
6,5995,2009,13,866,4,3,2,138374,5,3,1,4,10,2.0
6,5495,2012,10,1567,4,3,2,100720,5,3,1,3,1,2.0
6,6995,2008,3,215,4,5,2,79620,5,3,2,4,1,1.0
6,5495,2008,22,3059,4,5,2,130720,5,3,3,8,9,3.0
6,9995,2009,13,2307,4,5,2,109706,5,3,3,8,5,3.0
6,7995,2013,6,1241,4,3,2,103749,5,3,1,8,10,3.0
6,6995,2013,14,1205,4,3,2,130674,5,3,1,4,9,3.0
6,7995,2013,18,2798,4,3,2,63450,5,3,1,3,8,3.0
6,12900,2011,10,1146,4,6,2,85000,5,3,2,6,10,3.0
6,3000,2008,22,3056,4,3,2,166000,5,2,1,8,10,3.0
6,4995,2009,13,861,3,3,2,81442,3,3,1,4,5,2.0
6,4995,2008,0,2982,3,5,2,134154,3,3,1,4,9,1.0
6,6500,2007,10,2843,3,5,0,206000,5,2,3,10,10,2.0
6,3500,2002,30,12,2,6,2,225000,5,3,3,7,0,1.0
6,7500,2000,34,2877,3,3,2,142800,5,2,3,10,9,2.0
6,32525,2017,23,724,4,5,2,10366,5,3,3,8,10,2.0
6,9300,2014,14,2765,5,5,2,73500,5,3,3,8,10,3.0
6,14500,2017,14,2546,5,5,2,68000,5,3,3,8,10,3.0
6,2800,2002,34,769,3,3,2,176000,5,3,1,4,2,2.0
6,4995,2012,14,530,4,3,2,123832,5,3,1,4,0,3.0
6,6500,2012,14,1198,4,3,2,75913,5,3,1,4,2,3.0
6,6500,2011,3,193,4,5,2,99617,5,3,2,4,1,1.0
6,3400,2005,34,2605,3,5,2,101770,2,3,1,5,1,2.0
6,13868,2013,10,1452,4,5,2,196695,5,3,3,7,10,2.0
6,13725,2011,30,22,4,6,2,203430,5,3,3,7,4,2.0
6,32319,2019,23,902,4,5,2,7399,5,3,3,8,10,1.0
6,28028,2017,23,724,4,5,2,14612,5,3,3,8,10,3.0
6,4995,2012,27,3147,4,3,2,65677,5,3,1,2,9,2.0
6,2400,2004,10,443,3,3,2,171678,5,3,1,2,5,2.0
6,6995,2015,13,1543,4,3,2,112951,3,3,1,2,0,2.0
6,4995,2009,27,1043,4,3,2,73642,5,3,1,3,4,2.0
6,6500,2015,27,2589,4,3,2,62737,3,3,1,4,10,2.0
6,3100,2003,15,1662,3,5,2,156700,5,3,3,4,10,2.0
6,4995,2013,35,1869,4,3,2,100088,5,2,1,4,9,3.0
6,4995,2011,6,1006,4,3,2,108922,5,3,1,4,5,3.0
6,8995,2010,27,2056,4,3,2,57187,3,3,1,4,10,1.0
6,6995,2008,15,1670,4,5,2,68419,3,3,3,4,5,3.0
6,11200,2010,20,2494,3,5,2,143000,5,3,3,8,1,2.0
6,6000,1999,17,1376,4,5,2,194000,5,2,3,8,10,2.0
6,14250,2014,10,2139,3,5,2,75182,5,3,2,12,0,2.0
6,7995,2010,13,546,4,5,2,76197,3,3,1,4,10,2.0
6,8995,2013,13,546,4,3,2,84985,3,3,1,12,9,1.0
6,5995,2012,34,3292,4,3,2,112590,5,3,1,2,5,2.0
6,11995,2012,13,980,4,3,2,89645,3,3,3,8,10,2.0
6,12995,2015,13,984,4,3,2,58941,3,3,3,8,4,2.0
6,5499,2009,13,2188,4,5,2,134920,3,3,1,5,1,2.0
6,7200,2013,36,2532,4,4,2,96000,2,3,1,4,1,2.0
6,8900,2008,10,2143,4,5,2,101770,5,3,2,12,0,3.0
6,3500,1999,6,749,3,5,2,178785,5,3,2,12,1,3.0
6,10995,2012,13,2195,4,5,2,113159,3,3,1,6,5,1.0
6,26500,2009,6,2717,4,5,0,108000,5,3,3,8,10,2.0
6,34653,2019,23,1698,4,5,2,4800,5,3,3,8,10,3.0
6,9995,2014,27,2055,4,5,2,82717,3,3,1,4,9,2.0
6,5995,2014,27,3144,4,3,2,86946,3,3,1,2,10,3.0
6,6500,2009,0,2982,4,5,2,131022,3,3,1,4,1,3.0
6,7995,2011,0,3064,4,3,2,92084,3,3,1,4,10,2.0
6,1700,2001,10,1276,4,5,2,233000,5,3,3,8,1,2.0
6,15200,2013,33,3286,4,5,2,50116,5,3,3,8,10,1.0
6,6500,1996,6,966,2,6,2,50300,5,2,2,12,9,3.0
6,5500,2010,10,467,4,3,2,79542,5,3,3,4,1,2.0
6,6575,2009,10,1301,3,5,2,120456,5,3,3,8,1,1.0
6,9995,2014,13,546,4,3,2,81500,3,3,1,4,10,3.0
6,8500,2007,6,2851,3,6,2,182000,5,3,3,8,10,1.0
6,23000,2006,10,1498,3,5,0,101770,4,3,3,8,10,2.0
6,7950,2017,18,2448,4,3,2,37360,5,3,1,4,10,3.0
6,8995,2017,27,2590,4,3,2,45848,3,3,1,4,8,2.0
6,35000,2018,30,230,4,5,0,112000,3,3,3,7,0,2.0
6,20000,2017,8,1722,3,5,2,44000,3,3,1,5,10,2.0
6,10995,2016,13,877,4,3,2,39051,3,3,1,4,5,3.0
6,12000,2005,30,112,2,5,0,224000,5,3,3,7,8,2.0
6,24000,2013,7,3003,4,5,2,28000,3,3,1,5,1,3.0
6,4200,2005,13,1208,3,3,2,225000,5,3,1,8,5,2.0
6,10995,2016,13,866,4,3,2,56890,3,3,1,4,0,2.0
6,7500,2012,10,1563,3,3,2,43000,3,3,1,2,1,2.0
6,4995,2004,27,598,3,6,2,150982,5,3,3,8,9,2.0
6,11995,2013,13,2192,4,5,2,78947,3,3,1,5,5,1.0
6,5495,2012,10,1559,3,3,2,95880,5,3,1,4,10,3.0
6,5995,2015,27,3150,3,3,2,101024,5,3,1,4,5,2.0
6,13995,2015,13,2188,4,5,2,74384,3,3,1,5,5,1.0
6,10995,2011,13,2188,4,5,2,75528,3,3,1,5,0,3.0
6,2595,2003,8,2847,3,3,2,135200,5,3,1,4,9,1.0
6,11600,2007,8,836,3,6,2,125215,5,3,2,4,0,3.0
6,7000,2007,33,1951,3,3,2,160569,5,3,3,3,1,1.0
6,12999,2014,27,2269,4,5,2,96744,5,3,3,8,5,1.0
6,9861,2012,33,1578,4,3,2,115998,5,3,3,8,10,2.0
6,1500,2008,10,1328,3,5,2,155000,5,3,3,8,1,3.0
6,9000,2007,6,2678,4,5,2,187000,5,3,3,8,10,1.0
6,2500,2006,13,2185,3,5,2,101770,5,3,1,5,9,1.0
6,6200,2011,34,772,5,3,2,144066,5,3,1,8,9,1.0
6,2400,2004,10,443,3,3,2,171678,5,3,1,2,5,3.0
6,12499,2013,30,1376,3,5,2,81758,5,3,3,10,0,3.0
6,8799,2004,10,2139,3,6,2,79020,5,3,2,12,8,2.0
6,11999,2010,27,1621,3,5,2,121061,5,3,3,10,10,3.0
6,6699,2006,27,2269,3,5,2,160308,5,3,3,8,9,2.0
6,8499,2014,10,342,4,1,2,7525,5,3,2,1,0,1.0
6,17999,2011,15,2377,4,6,2,106634,5,3,3,8,10,3.0
6,13499,2007,6,2702,3,6,2,117517,5,3,3,10,0,2.0
6,20499,2016,30,12,4,6,2,57920,5,3,3,10,8,2.0
6,11999,2007,6,2851,3,6,2,144013,5,3,3,10,0,3.0
6,22999,2014,6,2678,3,6,2,48559,5,3,3,10,8,3.0
6,17199,2006,10,380,4,6,2,109494,5,3,3,8,1,1.0
6,19499,2013,17,3164,4,5,2,116789,5,3,3,8,9,2.0
6,10500,2006,34,264,4,5,2,130800,5,3,2,8,9,3.0
6,19499,2014,34,2877,4,5,2,114534,5,2,3,10,0,3.0
6,19999,2013,6,2702,4,6,2,127402,5,3,3,10,10,3.0
6,14499,2013,8,825,4,5,2,74005,5,3,2,4,10,2.0
6,25499,2014,6,2678,4,6,2,99013,5,3,3,10,8,1.0
6,1500,2007,27,2048,3,5,2,231393,5,3,1,4,0,2.0
6,5999,2007,6,2678,3,6,2,157245,5,3,2,10,10,3.0
6,7250,2011,22,252,5,3,2,79600,5,3,1,4,10,2.0
6,12999,2003,10,1164,3,7,2,49869,5,3,2,11,10,1.0
6,14999,2010,30,12,4,6,2,101262,5,3,3,10,8,2.0
6,12999,2007,10,1478,4,6,2,130297,5,3,3,10,1,3.0
6,6500,2007,8,1117,4,6,2,92500,5,3,3,8,10,1.0
6,10999,2011,15,1672,4,5,2,76953,5,3,3,4,10,3.0
6,17999,2015,10,1478,4,6,2,133903,5,3,3,10,10,2.0
6,18499,2013,10,1433,4,5,2,75072,5,3,3,10,10,3.0
6,14999,2011,34,3077,4,6,2,154239,5,3,3,10,9,1.0
6,23000,2018,10,1178,5,3,2,23000,4,3,1,8,0,1.0
6,12999,2008,34,3077,3,6,2,177000,5,3,3,10,11,2.0
6,15499,2011,34,264,4,5,2,147416,5,3,3,8,0,2.0
6,13500,2012,6,2726,4,6,2,101770,5,3,3,10,10,2.0
6,17999,2012,10,1433,4,5,2,88756,5,3,3,10,9,3.0
6,12499,2010,8,825,4,6,2,132211,5,3,2,4,0,1.0
6,9999,2005,10,2147,4,6,2,59996,5,3,2,12,11,3.0
6,11999,2011,6,749,4,5,2,44729,5,3,2,12,8,3.0
6,7999,2006,34,264,4,5,2,189329,5,3,3,8,9,3.0
6,14999,2002,6,2702,3,6,0,171285,5,3,3,10,2,2.0
6,21999,2013,6,2678,3,6,2,91216,5,3,3,10,1,2.0
6,12499,2008,17,3197,4,5,2,98700,5,2,3,8,0,3.0
6,8500,2001,10,2140,4,6,2,134000,5,2,2,13,11,2.0
6,18999,2012,11,2623,4,6,2,94991,5,3,3,10,1,2.0
6,2800,2000,6,2851,4,5,2,240000,5,3,3,8,10,1.0
6,8499,2011,27,2126,3,5,2,145166,5,3,3,8,5,3.0
6,8899,2009,3,193,4,5,2,72781,5,3,3,12,5,2.0
6,7499,2010,34,957,3,3,2,74645,5,2,3,4,5,1.0
6,10999,2012,27,3273,4,5,2,122593,5,3,3,8,1,1.0
6,14999,2014,27,1621,4,5,2,113243,5,3,3,10,0,2.0
6,18499,2011,6,2680,4,6,2,154172,5,3,3,10,0,1.0
6,34499,2015,30,109,4,5,0,174903,5,3,3,10,8,2.0
6,22999,2013,30,223,4,5,0,167960,5,3,3,10,1,2.0
6,4000,2006,21,2164,4,5,2,170000,5,3,3,8,10,2.0
6,18999,2015,10,1433,4,6,2,107108,5,3,3,10,10,2.0
6,5300,2004,10,1332,3,6,2,153500,5,3,3,8,10,2.0
6,25999,2014,6,2680,4,6,2,82018,5,3,3,10,10,3.0
6,12999,2016,8,1722,4,5,2,29699,5,3,1,5,10,3.0
6,10699,2011,13,2436,3,5,2,135188,5,3,3,10,9,2.0
6,21999,2008,6,2702,4,6,0,157395,5,3,3,10,5,2.0
6,15799,2011,10,1433,4,5,2,132803,5,3,3,10,1,2.0
6,9499,2013,7,3003,3,5,2,94247,5,3,1,5,10,2.0
6,10999,2008,11,3293,4,6,2,183175,5,3,3,8,10,2.0
6,8799,2011,3,193,3,5,2,74947,5,3,2,4,9,3.0
6,2250,2004,10,1342,3,5,2,200740,5,3,3,8,10,1.0
6,15999,2011,10,1433,3,5,2,119644,5,3,3,10,1,2.0
6,19499,2014,10,1433,4,5,2,114567,5,3,3,10,2,1.0
6,18999,2015,30,12,4,5,0,132838,5,3,3,10,5,1.0
6,17499,2012,30,12,4,6,2,70799,5,3,3,10,0,3.0
6,25750,2014,3,329,5,5,2,101770,5,3,3,4,10,3.0
6,16999,2012,30,12,4,6,2,114625,5,3,3,10,5,2.0
6,13999,2015,10,1478,3,6,2,145165,5,3,3,10,9,3.0
6,18499,2014,30,12,4,6,2,117996,5,3,3,10,0,3.0
6,10500,2004,34,2877,3,3,2,157000,5,3,3,8,10,1.0
6,20999,2014,11,2623,4,6,2,123275,5,3,3,10,0,1.0
6,9999,2011,27,2269,4,5,2,90168,5,3,3,8,10,2.0
6,8799,2004,10,2139,3,6,2,79020,5,3,2,12,8,2.0
6,15999,2016,10,1478,3,6,2,104234,5,3,2,10,10,1.0
6,5000,2006,27,603,3,6,2,130000,5,3,3,8,1,1.0
6,26500,2008,17,3164,4,5,2,109000,5,3,3,8,4,3.0
6,6995,2012,10,1559,4,5,2,0,5,3,1,4,10,2.0
6,4995,2008,22,2069,4,5,2,0,5,3,1,4,10,2.0
6,10500,2011,10,2928,4,5,2,100377,5,3,3,4,10,2.0
6,6100,2008,10,1328,4,5,2,128850,5,3,3,8,0,1.0
6,7000,2007,11,3306,3,6,2,189500,5,3,3,8,9,1.0
6,2500,2005,5,1102,4,6,2,79800,5,3,3,4,1,1.0
6,1500,2007,13,533,2,5,2,208000,5,3,1,12,0,1.0
6,3600,2004,17,1961,4,5,2,151400,5,3,3,8,0,2.0
6,34500,2011,10,364,5,6,0,66027,5,3,3,7,0,3.0
6,3500,2003,6,2851,4,5,2,237135,5,3,3,8,5,3.0
6,22500,2014,34,2877,3,5,2,66300,5,2,3,10,4,3.0
6,13500,2011,31,1376,4,6,2,110000,5,3,3,8,10,3.0
6,8500,2002,30,12,4,5,2,104000,5,3,3,8,10,1.0
6,11999,2004,17,3173,3,5,2,128000,5,2,3,8,10,2.0
6,13999,2013,10,1183,4,5,2,138000,5,3,3,8,10,2.0
6,3575,1999,13,556,3,3,2,223315,5,3,1,4,10,2.0
6,10999,2004,6,2678,4,5,2,136400,5,3,3,8,10,3.0
6,20999,2014,10,1376,4,5,2,108000,5,3,3,8,10,3.0
6,18999,2013,10,1433,4,5,2,138000,5,3,3,8,10,3.0
6,12900,2011,10,1332,3,5,2,122600,5,3,3,8,10,2.0
6,15500,2014,10,1294,4,5,2,57900,5,3,3,8,10,2.0
6,14500,2008,11,3305,3,5,2,131300,5,3,3,8,10,1.0
6,7500,2009,6,3043,4,5,2,101770,5,3,2,8,10,2.0
6,8495,2012,14,3070,4,3,2,72794,5,3,3,8,9,1.0
0,12995,2014,10,1638,4,5,2,52892,5,3,1,4,10,1.0
6,5906,2007,8,1113,4,6,2,172501,5,3,3,8,8,2.0
6,6500,2003,23,657,4,3,2,176608,5,3,2,12,9,2.0
6,14900,2017,14,2546,5,5,2,101770,5,3,3,8,10,2.0
6,1500,1996,30,111,2,6,2,215000,5,3,3,10,10,1.0
6,4850,2002,24,2122,3,6,2,76104,5,3,3,8,9,3.0
6,9500,2001,10,2147,4,6,2,101770,5,2,2,12,5,1.0
6,5495,2010,27,2453,3,3,2,113469,5,3,3,8,0,2.0
6,4800,2014,6,2779,3,3,2,112583,5,3,1,2,10,3.0
6,4800,2006,7,166,3,5,2,81679,5,3,2,4,5,3.0
6,4800,2009,10,1276,3,3,2,117708,5,3,1,8,5,3.0
6,4800,2014,6,2779,3,3,2,108801,5,3,1,2,11,3.0
6,3700,2008,8,746,3,3,2,105915,5,3,1,4,1,1.0
6,7495,2015,10,1559,3,3,2,70741,5,3,1,4,5,2.0
6,3995,2003,36,3255,3,4,2,112740,5,3,3,8,4,3.0
6,6800,2014,6,1004,3,3,2,91814,5,3,1,4,5,2.0
6,2800,2005,6,2025,3,5,2,61760,5,3,3,4,10,2.0
6,8999,2011,17,1731,4,5,2,109961,5,3,3,8,10,2.0
6,7736,2013,10,1286,4,3,2,114496,5,3,3,8,4,3.0
6,8595,2015,10,1286,4,3,2,124138,5,3,3,8,9,3.0
6,8999,2013,10,1328,4,5,2,122398,5,3,3,8,10,2.0
6,9250,2013,10,1188,4,5,2,117827,5,3,3,8,0,2.0
6,7995,2012,34,769,4,3,2,93842,5,3,3,4,4,2.0
6,8595,2012,7,166,5,5,2,103434,5,3,3,4,10,2.0
6,7995,2017,14,1197,4,3,2,98531,5,3,3,4,9,2.0
6,17900,2003,6,2680,4,6,2,34528,5,3,3,10,5,2.0
6,8999,2015,14,2774,4,3,2,81549,5,3,3,4,8,2.0
6,8995,2014,8,825,4,3,2,103984,5,3,3,4,10,2.0
6,8999,2014,10,1643,4,3,2,75242,5,3,3,4,0,1.0
6,8974,2013,10,1645,4,3,2,52868,5,3,3,4,0,1.0
6,6999,2014,10,1563,4,3,2,73813,5,3,3,4,1,3.0
6,8864,2013,10,1643,4,3,2,72332,5,3,3,4,10,3.0
6,7995,2014,10,1638,4,3,2,95470,5,3,3,4,10,2.0
6,5999,2012,10,1567,4,3,2,82798,5,3,3,4,9,3.0
6,6999,2016,18,1602,4,3,2,98131,5,3,3,4,1,3.0
6,8495,2016,14,1197,4,3,2,60302,5,3,3,4,0,1.0
6,6999,2012,14,2765,4,3,2,91057,5,3,3,4,1,1.0
6,6999,2012,14,1198,4,3,2,80827,5,3,3,4,0,1.0
6,6990,2013,14,2765,4,3,2,102589,5,3,3,4,0,1.0
6,7995,2015,18,2199,4,3,2,104284,5,3,3,4,1,3.0
6,7995,2013,18,2199,4,3,2,84918,5,3,3,4,10,2.0
6,6999,2012,14,2765,4,3,2,94814,5,3,3,4,8,1.0
6,5995,2013,14,1197,4,3,2,105657,5,3,3,4,0,3.0
6,7495,2012,18,2199,4,3,2,96997,5,3,3,4,5,2.0
6,6595,2013,35,2249,4,3,2,86969,5,3,3,4,5,1.0
6,8995,2013,10,2939,4,5,2,100186,5,3,3,4,1,2.0
6,11995,2018,13,861,4,3,2,9761,3,3,3,4,5,2.0
6,7093,2013,27,2585,4,3,2,42353,5,3,3,4,0,2.0
6,8434,2013,13,533,4,3,2,105529,5,3,3,12,0,2.0
6,8595,2014,13,533,4,3,2,106688,3,3,3,4,10,1.0
6,5900,2012,14,1205,4,3,2,119248,5,3,3,4,1,2.0
6,9995,2016,34,959,4,3,2,40551,5,3,3,4,5,2.0
6,4900,2014,8,1083,4,3,2,129908,5,3,3,4,1,2.0
6,3550,2012,10,1534,4,3,2,104278,5,2,3,4,5,2.0
6,5495,2012,14,528,4,3,2,90832,5,3,3,2,10,2.0
6,5995,2013,18,2444,4,3,2,79265,5,3,3,4,10,1.0
6,5860,2007,27,589,4,3,2,73205,5,3,3,4,9,2.0
6,7995,2012,27,2048,4,5,2,104479,5,3,3,4,10,3.0
6,7995,2012,27,2048,4,5,2,108839,5,3,3,4,2,1.0
6,6732,2013,27,2596,4,3,2,83043,5,3,3,4,8,2.0
6,6770,2013,27,2594,4,3,2,80647,5,3,3,4,10,1.0
6,7995,2015,27,571,4,3,2,109639,5,3,3,4,8,2.0
6,6995,2015,27,2453,4,3,2,110572,5,3,1,8,9,1.0
6,4999,2009,27,571,4,3,2,116960,5,3,3,4,10,1.0
6,6999,2012,13,861,4,3,2,91803,5,3,3,12,8,3.0
6,7495,2012,13,866,4,3,2,98231,5,3,3,12,10,1.0
6,6999,2012,13,866,4,3,2,92704,5,3,3,12,1,1.0
6,6440,2012,13,861,4,3,2,123326,5,3,3,12,0,1.0
6,8780,2009,13,544,4,3,2,46423,5,3,3,4,5,2.0
6,7995,2011,13,560,4,3,2,82445,5,3,3,4,0,3.0
6,6999,2009,13,533,4,3,2,119168,5,3,3,4,9,2.0
6,7230,2014,6,1004,4,3,2,73375,5,3,3,4,10,2.0
6,8995,2013,6,2025,4,3,2,44697,5,3,3,4,9,2.0
6,6999,2013,6,2025,4,3,2,106929,5,3,3,4,1,1.0
6,6999,2015,7,79,4,3,2,106213,5,3,3,4,8,2.0
6,5999,2014,6,1004,4,3,2,104703,5,3,3,4,10,3.0
6,7474,2014,17,2283,4,3,2,105246,5,3,3,8,1,2.0
6,8801,2004,20,2480,4,5,2,114121,5,3,3,8,4,1.0
6,6530,2011,6,1241,4,3,2,161940,5,3,3,8,9,1.0
6,10890,2016,18,2199,4,3,2,111440,5,3,1,4,10,2.0
6,5834,2010,10,1299,4,5,2,114852,5,3,3,8,1,2.0
6,7995,2014,10,1642,4,3,2,89712,5,3,3,4,10,2.0
6,7495,2015,10,1638,4,3,2,95286,5,3,3,4,10,3.0
6,9995,2013,10,1638,4,3,2,40692,5,3,3,4,9,2.0
6,6695,2011,14,2765,4,3,2,100951,5,3,3,4,10,3.0
6,6999,2015,6,1805,4,5,2,87650,5,3,3,4,10,2.0
6,7495,2010,20,1260,4,5,2,123175,5,3,3,4,0,2.0
6,6995,2007,34,769,4,3,2,65129,5,3,3,4,8,1.0
6,4995,2012,26,1922,3,3,2,83570,5,3,3,4,8,2.0
6,7995,2010,6,3043,3,5,2,96261,5,3,3,8,0,1.0
6,6995,2008,34,2405,3,3,2,140253,5,3,3,8,4,1.0
6,5995,2007,10,1181,3,5,2,132482,5,3,3,8,5,1.0
6,6495,2004,20,1771,3,6,2,203028,5,3,3,8,10,1.0
6,5495,2008,21,2108,3,5,2,97850,5,3,3,4,9,2.0
6,5008,2012,10,1559,4,3,2,89929,5,3,1,2,10,1.0
6,6231,2012,34,3289,4,3,2,104416,5,3,1,4,0,2.0
6,4421,2005,13,861,4,3,2,154598,5,2,1,12,0,2.0
6,12000,1999,11,736,4,5,0,186265,5,2,2,8,10,1.0
6,9861,2012,33,1578,4,3,2,115998,5,3,3,8,10,3.0
6,9234,2014,14,1197,4,3,2,96602,5,3,1,4,9,1.0
6,3100,2004,3,184,4,5,2,130145,5,2,3,4,1,3.0
6,6995,2012,10,1559,4,5,2,0,5,3,1,4,10,2.0
6,4995,2008,22,2069,4,5,2,0,5,3,1,4,10,2.0
6,10500,2011,10,2928,4,5,2,100377,5,3,3,4,10,3.0
5,7995,2014,27,2585,4,5,2,75875,5,3,1,4,1,3.0
6,8500,2009,10,1142,4,6,2,178000,5,3,2,6,10,2.0
6,8500,2005,6,119,4,6,2,112000,5,3,2,6,10,1.0
6,7600,2011,35,1864,4,3,0,92000,5,3,1,4,10,3.0
6,2050,2002,10,2139,3,5,2,221500,5,3,3,12,9,2.0
6,2800,1999,10,1376,3,6,2,221006,5,3,3,10,10,2.0
6,15500,2016,34,2405,3,3,2,63000,4,3,3,8,0,1.0
6,11882,2016,26,2231,4,3,2,92407,5,3,3,8,9,1.0
6,12728,2014,4,1223,4,3,2,94377,5,3,1,8,10,3.0
6,12699,2011,13,2301,4,5,2,130361,5,3,3,8,0,3.0
6,13720,2012,34,1776,4,5,2,129432,5,3,3,8,9,1.0
6,13915,2016,6,3051,4,3,2,41599,5,3,3,8,3,3.0
6,11921,2015,26,2238,4,3,2,68900,5,3,3,8,0,2.0
6,11682,2013,4,1223,4,3,2,82826,5,3,3,8,2,1.0
6,9737,2012,27,2453,4,3,2,101188,5,3,3,8,0,1.0
6,12923,2013,10,1180,4,5,2,96136,5,3,3,8,2,3.0
6,12848,2013,10,1180,4,5,2,144333,5,3,3,8,1,3.0
