region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,class
9,19500,2017,9,906,4,5,2,38991,6,3,2,4,5,3.0
9,22900,2016,36,283,4,5,2,145753,6,3,3,8,5,2.0
9,17500,2014,9,1214,4,5,2,57406,6,3,3,8,10,2.0
9,14900,2015,7,1348,4,5,2,67603,6,3,3,8,10,2.0
9,31900,2018,36,285,5,5,2,41900,5,3,3,8,0,2.0
9,1850,2002,11,1487,4,5,2,99164,6,3,3,4,10,3.0
9,9995,2013,28,2207,4,5,2,111812,6,3,1,4,0,2.0
9,9495,2011,4,212,4,5,2,90223,6,3,3,12,0,1.0
9,9895,2012,9,906,4,5,2,168604,6,3,3,4,10,3.0
9,9495,2014,8,3229,4,5,4,99879,6,3,1,5,10,1.0
9,9995,2017,37,2003,4,5,2,65968,6,3,1,4,0,3.0
9,8995,2009,0,2632,4,5,2,117425,6,3,3,4,1,1.0
9,13500,2014,7,828,4,5,2,53831,6,3,3,12,0,1.0
9,3900,2007,28,2288,3,5,2,120000,6,3,3,8,0,2.0
9,4100,2005,21,1372,3,5,2,169250,6,3,1,4,10,1.0
9,7495,2005,36,3310,4,6,2,174968,6,3,2,10,8,2.0
9,12900,2014,11,2302,4,5,2,75480,6,3,2,12,0,3.0
9,0,2011,34,1702,4,3,2,84784,6,3,3,8,10,1.0
9,0,2016,31,13,4,6,2,23968,6,3,3,10,10,1.0
9,14350,2010,11,1487,4,6,2,173423,6,3,2,7,1,1.0
9,0,2014,11,1423,4,6,2,108002,6,3,3,8,10,1.0
9,0,2011,31,13,4,6,2,75774,6,3,3,10,0,3.0
9,5350,2012,27,1815,4,3,2,126760,6,3,1,4,9,3.0
9,7700,2010,37,883,5,3,2,70894,6,3,1,12,9,2.0
9,5700,2005,28,2439,4,5,2,168793,6,3,3,8,9,3.0
9,14900,2014,9,893,4,5,2,82293,6,3,2,12,0,2.0
9,4990,2010,25,2250,4,3,2,169093,6,3,1,4,10,1.0
9,14400,2014,11,1683,4,3,2,67131,6,2,1,2,11,3.0
9,7700,2008,36,860,4,5,2,143418,6,3,1,13,8,1.0
9,3400,2001,37,725,4,5,2,103800,6,3,3,4,10,2.0
9,1400,2002,36,1268,4,5,2,99164,6,2,3,4,10,3.0
9,0,2008,18,3402,4,5,2,128141,6,3,3,8,8,3.0
9,0,2013,34,3285,4,5,2,94902,6,3,3,8,10,1.0
9,0,2013,28,3515,4,5,2,71422,6,3,3,8,10,2.0
9,0,2010,3,559,4,3,2,74155,6,3,3,4,9,3.0
9,17500,2011,18,3419,5,5,2,20578,6,3,3,10,4,2.0
9,8450,2008,3,552,4,3,2,79650,6,3,1,4,10,3.0
9,8750,2006,18,3437,4,5,2,99164,6,3,3,8,8,2.0
9,17744,2016,11,3246,4,5,2,95464,6,3,2,6,10,3.0
9,23900,2007,12,2817,4,5,0,172261,6,3,3,4,10,3.0
9,33900,2016,11,1515,4,5,2,30585,6,3,3,4,10,2.0
9,9995,2013,12,3165,4,5,2,85119,6,3,1,1,10,2.0
9,3500,2009,14,948,3,3,2,73627,6,3,1,4,0,1.0
9,6997,2006,28,1749,4,5,2,178508,6,3,2,7,10,3.0
9,3497,2005,11,1743,4,5,2,167274,6,3,3,8,10,2.0
9,4797,2006,36,2812,4,5,2,204053,6,3,1,5,10,2.0
9,3997,2004,11,1410,4,5,2,128953,6,3,3,8,10,1.0
9,7890,2013,7,1950,4,5,2,99164,6,3,1,4,5,2.0
9,3497,2001,11,1419,4,6,2,170809,6,3,2,8,10,2.0
9,6495,2010,34,1702,5,3,2,116569,6,3,3,3,0,1.0
9,2995,2007,23,153,4,3,2,125369,6,2,1,4,1,3.0
9,8995,2009,14,2473,4,5,2,158658,6,3,3,8,9,1.0
9,2850,2006,14,951,4,3,2,200000,6,2,1,12,0,3.0
9,2995,2006,15,715,4,5,2,123225,6,3,1,4,9,2.0
9,10495,2012,28,2051,4,3,2,65939,6,3,3,3,1,3.0
9,11775,2014,19,2994,4,5,2,77772,6,3,1,4,9,1.0
9,7280,2008,36,2584,3,3,2,99164,6,3,1,8,9,1.0
9,7680,2005,36,288,3,5,2,99164,6,3,2,8,1,2.0
9,23500,2015,12,2818,4,5,2,44069,6,3,3,4,10,2.0
9,6995,2012,27,2073,4,5,2,101074,6,3,1,4,1,1.0
9,12875,2012,34,2376,4,5,2,87356,6,3,3,4,8,2.0
9,18955,2012,18,1865,4,5,2,47903,6,3,3,4,1,2.0
9,11975,2016,18,1023,4,5,2,75085,6,3,3,4,0,2.0
9,0,2014,11,1487,4,5,2,95335,6,3,3,10,0,3.0
9,11794,2008,21,2678,3,5,2,99164,6,3,3,8,9,3.0
9,11890,2011,18,1871,3,5,2,99164,6,3,3,8,9,3.0
9,14997,2013,7,3139,4,6,2,99164,6,3,2,8,10,1.0
9,8790,2007,14,1074,3,3,2,99164,6,3,3,8,0,3.0
9,7900,2007,18,3427,5,5,2,195,6,3,3,8,1,3.0
9,2600,2006,11,428,5,4,2,117,6,3,3,8,8,3.0
9,12900,2010,36,3310,4,6,2,169,6,3,3,7,8,3.0
9,16700,2012,11,1555,4,5,2,99164,6,3,3,4,10,3.0
9,8200,2007,36,2580,4,5,2,99164,6,3,3,4,10,3.0
9,8800,2009,0,2632,4,5,2,99164,6,3,3,4,10,2.0
9,11390,2012,38,3488,4,5,2,99164,6,3,3,4,10,3.0
9,0,2013,11,1487,4,6,2,62423,6,3,3,10,1,2.0
9,0,2016,36,848,4,3,2,57218,6,3,1,4,0,2.0
9,0,2017,18,3427,4,5,2,29836,6,3,3,8,10,1.0
9,0,2014,7,3135,4,6,2,71312,6,3,3,8,10,3.0
9,0,2012,28,2439,4,5,2,92351,6,3,3,8,0,2.0
9,0,2008,12,3550,4,6,2,99164,6,3,3,8,0,1.0
9,0,2011,36,1053,4,3,2,89121,6,3,1,4,8,2.0
9,0,2007,36,1675,4,5,2,80749,6,3,3,8,1,1.0
9,0,2013,7,2875,4,6,2,61097,6,3,3,10,0,2.0
9,2700,2006,7,2875,3,5,2,198000,6,3,2,10,10,3.0
9,12000,2016,11,2762,5,3,2,43000,6,2,1,4,10,2.0
9,2800,2001,11,92,4,5,2,141000,6,3,3,4,10,2.0
9,2800,2004,5,2109,4,5,2,99164,6,3,3,4,10,1.0
9,16995,2011,7,2875,4,6,2,95937,6,2,2,4,1,2.0
9,9500,2014,18,2454,4,3,2,75000,6,3,1,8,0,2.0
9,24000,2018,7,840,5,5,2,9650,6,3,2,4,1,3.0
9,8900,2016,7,1108,3,3,2,36000,6,3,1,4,0,2.0
9,11500,2015,19,2372,3,3,2,37300,6,3,1,4,2,2.0
9,13900,2014,14,627,3,5,2,56400,6,3,1,12,1,1.0
9,11900,2015,23,154,3,3,2,49500,6,3,1,2,0,2.0
9,9800,2013,28,2207,4,5,2,99164,6,3,3,4,10,1.0
9,13900,2003,11,95,3,5,0,195474,6,3,2,1,10,2.0
9,9900,2016,15,1322,3,3,2,42300,6,3,1,4,1,2.0
9,14900,2013,4,213,3,5,2,41521,6,3,2,13,1,1.0
9,10500,2017,15,1311,3,3,2,28115,6,3,1,4,9,2.0
9,5750,2008,29,2969,3,3,2,109000,6,3,2,13,0,2.0
9,19900,2017,34,2391,3,3,2,27108,6,3,3,3,1,2.0
9,12900,2013,14,625,3,3,2,61240,6,3,1,4,10,2.0
9,14900,2014,34,784,3,3,2,40107,6,2,2,12,10,2.0
9,6900,2010,4,320,4,5,2,115400,6,3,3,4,0,1.0
9,13000,2007,11,271,4,5,2,120000,6,3,3,13,0,2.0
9,11900,2013,11,112,3,3,2,49449,6,2,2,12,0,3.0
9,13900,2015,19,2374,3,3,2,45800,6,3,1,4,1,2.0
9,15752,2011,7,2875,4,6,2,147628,6,2,2,4,10,3.0
9,5895,2006,15,716,3,5,2,128374,6,3,1,4,10,2.0
9,17999,2013,16,1786,4,5,2,43002,6,3,3,4,10,2.0
9,4650,2005,37,2003,4,5,2,137344,6,3,3,4,10,2.0
9,1800,1999,0,984,2,3,2,200000,6,2,1,1,0,3.0
9,3450,2005,11,3147,4,5,2,168526,6,3,3,4,9,3.0
9,5990,2007,12,1340,4,5,2,150369,6,3,1,8,10,2.0
9,3850,1998,28,2207,4,5,2,121694,6,3,3,4,0,2.0
9,5990,2007,14,1072,4,5,2,102739,6,3,1,8,0,2.0
9,19399,2015,9,894,4,5,2,86077,6,3,3,4,10,3.0
9,4990,2008,36,2770,4,5,2,98344,6,3,1,2,1,1.0
9,4500,2008,4,212,3,5,2,124000,6,3,3,4,0,3.0
9,2800,2005,36,2494,3,3,2,159000,6,3,1,2,8,2.0
9,9000,2014,8,3229,4,5,2,99164,6,3,3,4,10,1.0
9,19990,2012,24,2958,4,3,2,42206,6,3,2,13,9,1.0
9,3450,2003,36,2584,4,5,2,99164,6,3,3,3,0,3.0
9,6490,2007,12,2831,4,5,2,99164,6,3,3,10,1,3.0
9,9990,2009,7,2873,4,5,2,99164,6,3,3,7,0,2.0
9,2990,2003,14,948,4,5,2,198340,6,3,3,4,10,2.0
9,17999,2016,9,913,4,5,2,43290,6,3,3,4,10,2.0
9,12999,2010,11,2315,4,5,2,76763,6,3,3,4,10,3.0
9,7850,2006,36,3121,3,5,2,189600,6,3,2,10,8,3.0
9,2400,2004,11,507,3,3,2,171678,6,3,1,2,5,1.0
9,9900,2017,37,2003,4,5,2,99164,6,3,3,4,10,2.0
9,3500,2010,28,2782,2,3,2,106600,6,3,1,4,0,2.0
9,20300,2012,7,3135,4,6,2,96637,6,3,3,8,8,2.0
9,8495,2004,24,2958,4,3,2,78958,6,3,2,4,10,1.0
9,8995,2004,11,1515,4,5,0,184506,6,3,1,7,4,2.0
9,14100,2008,4,336,4,6,2,81552,6,3,2,13,1,1.0
9,13400,2016,28,2635,4,3,2,68180,6,3,3,8,10,3.0
9,11720,2007,36,3314,3,6,2,129872,6,3,3,10,1,2.0
9,0,2012,28,3192,4,6,2,149136,6,3,2,10,1,1.0
9,16175,2016,9,906,4,5,2,54240,6,3,2,4,0,1.0
9,19395,2017,11,2302,4,3,2,23649,6,3,2,1,3,1.0
9,6175,2011,7,1946,4,5,4,102311,6,3,1,4,3,1.0
9,24990,2014,14,2350,4,5,2,49317,6,3,1,1,10,2.0
9,16499,2014,0,2633,4,5,2,94689,6,3,1,4,0,2.0
9,21990,2018,11,2302,4,3,2,26438,6,3,2,1,10,2.0
9,24490,2017,31,40,4,5,4,33552,6,3,3,7,0,1.0
9,4800,2008,11,1383,4,5,2,99164,6,3,3,4,10,2.0
9,5000,2009,12,3535,4,6,3,223952,6,3,2,8,8,2.0
9,8500,2008,34,1972,3,3,2,99164,5,2,3,2,1,3.0
9,4995,2009,28,3381,3,3,2,43529,6,3,1,2,1,2.0
9,0,2011,36,2584,4,3,2,108886,6,3,3,8,10,2.0
9,30000,2014,7,2897,4,6,2,67000,5,3,3,10,0,2.0
9,13600,2012,24,741,4,5,2,39511,6,3,3,4,0,3.0
9,10050,2011,28,2056,4,3,2,86324,6,3,3,8,8,2.0
9,6995,2010,23,2221,4,3,2,97659,6,3,1,2,1,2.0
9,5500,2007,33,2412,3,5,2,126711,6,3,1,5,8,1.0
9,2200,2003,7,776,2,5,2,99164,6,3,2,8,1,1.0
9,10998,2011,11,1280,4,6,2,154995,6,2,2,4,10,2.0
9,11280,2011,14,2485,4,5,2,99164,6,3,3,8,0,1.0
9,4450,2008,34,2376,4,5,2,152488,6,3,3,3,1,1.0
9,6500,2010,24,806,4,5,2,176000,6,3,3,4,10,1.0
9,6000,2013,11,481,4,5,2,89023,6,3,1,4,10,1.0
9,4495,2004,9,1183,4,5,2,190000,6,3,3,7,1,2.0
9,8295,2008,7,703,4,6,2,184000,6,3,3,8,10,3.0
9,13950,2012,7,3070,4,6,2,163000,6,3,3,8,0,1.0
9,19000,2010,18,3415,4,5,2,116200,6,3,3,8,10,3.0
9,0,2011,7,2875,4,6,2,92573,6,3,3,10,9,2.0
9,0,2011,22,2263,4,5,2,47127,6,3,3,8,10,3.0
9,4990,2006,14,608,4,5,2,185551,6,3,3,4,8,2.0
9,6900,1999,18,3402,4,5,2,99164,6,2,3,4,10,2.0
9,5000,1997,31,13,3,6,2,183000,6,3,3,10,8,1.0
9,13500,2007,11,1648,4,6,0,99164,6,3,2,10,10,3.0
9,4990,2007,34,2376,4,5,2,120848,6,3,3,3,10,1.0
9,8750,2012,3,578,4,5,2,135043,6,3,3,12,0,2.0
9,4000,2007,15,3179,3,5,2,99164,6,3,3,12,1,3.0
9,14998,2012,14,2474,5,5,2,99,6,3,3,8,5,3.0
9,2300,2000,11,2567,4,5,2,99164,6,3,3,4,10,3.0
9,5990,2007,36,848,4,5,2,101724,6,3,1,4,9,1.0
9,1950,2004,7,3240,2,5,2,195000,6,3,2,8,4,2.0
9,0,2012,36,3094,4,5,2,99489,6,3,3,10,8,2.0
9,0,2015,11,2302,4,6,2,33250,6,2,2,12,10,3.0
9,0,2012,18,1865,4,5,2,62417,6,3,3,8,5,1.0
9,0,2015,23,2228,4,3,2,99164,6,3,1,4,8,3.0
9,0,2012,28,673,4,6,2,109189,6,3,3,8,0,1.0
9,5990,2005,28,2439,4,5,2,121339,6,3,1,3,10,2.0
9,21990,2014,7,2895,5,6,2,104,6,3,3,10,8,2.0
9,7998,2007,4,299,4,5,2,84115,6,3,3,4,10,3.0
9,2300,2003,14,2350,4,5,2,99164,6,3,3,4,10,2.0
9,7375,2013,27,2076,3,3,2,109110,6,1,1,4,5,2.0
9,4837,2015,27,2255,4,2,2,90456,6,3,1,2,9,3.0
9,2990,2000,36,848,4,5,2,99164,6,3,1,4,9,3.0
9,6700,2005,36,295,3,5,2,168000,6,3,2,8,9,1.0
9,0,2011,36,283,4,5,2,71813,6,3,3,8,1,3.0
9,1990,2008,7,3338,4,5,2,99164,6,3,1,6,10,2.0
9,4850,2009,9,1856,4,5,2,167450,6,3,1,5,9,2.0
9,7000,2011,19,2994,4,3,2,132780,6,2,1,8,9,2.0
9,7575,2012,18,2460,4,3,2,82072,6,3,3,8,8,1.0
9,4500,2013,28,649,3,3,2,99164,6,3,1,4,0,1.0
9,8679,2014,15,1302,4,3,2,102174,6,3,1,4,9,1.0
9,5995,2014,37,2003,4,5,2,96000,6,3,3,4,10,1.0
9,2990,2003,7,774,4,5,2,111916,6,3,1,8,10,2.0
9,16677,2016,11,3246,4,5,2,129969,6,3,2,6,10,2.0
9,3900,2007,28,2288,3,5,2,120000,6,3,3,8,0,1.0
9,2990,2007,33,3392,4,5,2,99164,6,3,1,8,1,1.0
9,7500,2012,19,2994,4,5,2,126384,6,3,1,3,10,1.0
9,2850,2006,0,2231,4,5,2,99164,6,3,3,4,10,3.0
9,3495,2007,28,2777,4,5,2,117000,6,3,3,4,10,2.0
9,2990,2004,14,608,4,5,2,99164,6,3,3,4,10,3.0
9,2000,1999,7,3244,3,5,2,190000,6,3,3,8,10,2.0
9,1800,2008,7,1946,4,5,2,184000,6,3,3,4,10,1.0
9,6200,2012,15,2970,4,5,2,121000,6,3,3,4,10,3.0
9,6200,2011,15,2970,4,5,2,156000,6,3,3,4,10,1.0
9,6200,1999,21,2161,4,5,2,99164,6,3,3,4,10,2.0
9,4997,2006,4,324,4,5,2,161933,6,3,2,4,10,2.0
9,6000,2012,15,2970,4,5,2,99164,6,3,3,4,10,1.0
9,5999,2012,23,153,4,3,2,116000,6,3,1,2,1,1.0
9,0,2010,36,2584,4,3,2,122280,6,3,3,8,10,2.0
9,10975,2016,27,2408,4,5,2,100053,6,3,1,4,9,2.0
9,5998,2007,11,1767,4,3,2,166525,6,2,1,4,9,1.0
9,0,2013,7,828,4,6,2,28440,6,2,2,12,1,3.0
9,7555,2011,23,2325,4,5,2,120397,6,2,2,4,9,1.0
9,5575,2010,7,1913,4,5,2,107958,6,3,1,4,9,1.0
9,16855,2015,19,3031,4,5,2,61662,6,3,1,4,10,2.0
9,6999,2012,11,1767,4,5,2,121750,6,3,1,4,10,3.0
9,0,2014,0,3207,4,5,2,51079,6,3,1,4,0,3.0
9,0,2012,7,2875,4,6,2,93412,6,3,3,10,9,3.0
9,0,2013,14,608,4,5,2,27583,6,3,1,4,10,3.0
9,0,2013,28,3373,4,3,2,74680,6,3,1,4,10,3.0
9,34950,2018,36,3094,4,5,2,8065,6,3,3,4,10,1.0
9,8995,2007,31,1487,4,5,2,99164,6,3,3,4,10,2.0
9,13990,2007,7,3135,4,5,2,99164,6,3,3,4,10,3.0
9,12500,2003,11,3090,4,6,2,91000,6,3,2,7,10,2.0
9,8500,2010,37,1346,4,3,2,32440,6,3,1,4,10,2.0
9,13400,2008,24,745,4,5,2,99164,6,3,3,4,10,1.0
9,6000,2006,7,2873,3,5,2,99164,6,3,3,4,0,3.0
9,0,2018,15,1302,4,3,2,28169,6,3,1,4,0,2.0
9,0,2010,7,3135,4,6,2,107070,6,3,3,8,10,2.0
9,0,2014,11,2302,4,5,2,41582,6,2,2,12,1,1.0
9,3200,1999,12,2991,3,5,2,99164,6,3,2,4,10,1.0
9,850,2003,28,2207,2,5,2,200000,6,3,1,1,3,2.0
9,600,1996,12,2035,4,5,2,99164,6,3,3,4,10,3.0
9,18800,2015,4,1487,5,3,2,36900,5,3,2,12,5,3.0
9,11000,2006,31,14,3,6,2,114000,6,3,3,10,8,2.0
9,16500,1999,11,2493,3,5,2,132000,6,2,2,12,0,2.0
9,18500,2009,11,1487,3,6,2,171000,6,3,2,7,10,3.0
9,3200,2008,11,1775,3,5,2,150200,6,3,1,4,4,2.0
9,7500,2007,11,1487,3,5,2,94500,6,3,3,4,10,2.0
9,5500,2002,36,283,3,5,2,175000,6,3,3,8,10,2.0
9,15499,2014,8,3229,4,5,2,62618,6,3,1,5,1,2.0
9,0,2014,24,2950,4,6,2,33809,6,3,2,13,9,3.0
9,11998,1998,7,1061,4,6,2,76843,6,3,2,13,8,2.0
9,25000,2007,31,1487,4,5,0,99164,6,3,3,10,1,3.0
9,5000,2004,36,2791,4,6,2,99164,6,3,2,8,10,2.0
9,3400,2011,23,153,4,3,2,139000,6,3,3,4,4,2.0
9,5800,2007,11,2302,4,5,2,99164,6,2,3,4,10,2.0
9,0,2016,28,2207,4,5,2,53691,6,3,1,4,2,1.0
9,5950,2011,5,2604,4,5,2,85000,6,2,1,4,0,1.0
9,0,2010,18,2454,4,3,2,137303,6,2,2,8,9,1.0
9,11000,2014,11,1772,5,3,2,35000,4,3,1,4,8,3.0
9,0,2013,11,1515,4,6,0,101643,6,3,3,10,10,2.0
9,0,2014,7,2873,5,5,4,99164,6,1,3,4,10,2.0
9,13900,2015,7,1101,4,3,0,40500,6,3,1,4,0,1.0
9,2990,2004,33,3392,4,5,2,136171,6,3,3,8,9,1.0
9,3990,2005,11,1435,4,5,2,178617,6,3,3,8,1,1.0
9,3990,2007,14,608,4,5,2,157351,6,3,3,4,9,3.0
9,2500,2007,38,3493,3,5,2,160000,6,3,3,10,5,2.0
9,0,2012,28,2777,4,3,2,99164,6,3,1,4,10,1.0
9,3990,2003,27,1269,4,5,2,172755,6,3,3,2,8,3.0
9,2990,2006,36,1053,4,5,2,99164,6,3,1,4,4,2.0
9,3450,2001,36,848,4,5,2,174683,6,3,1,4,10,1.0
9,5990,2007,28,3515,4,5,2,154063,6,3,3,3,0,2.0
9,0,2008,11,1435,4,5,2,201230,6,3,2,8,10,2.0
9,0,2014,7,2875,4,6,2,49754,6,3,3,10,1,2.0
9,3990,2007,8,2414,4,5,2,99164,6,3,1,2,0,2.0
9,2990,2003,18,2112,4,5,2,142875,6,3,1,8,9,2.0
9,7600,2005,36,704,4,5,2,95358,6,3,1,4,10,1.0
9,3450,2006,11,1383,4,5,2,143530,6,3,1,8,10,2.0
9,3990,2006,7,1946,4,5,2,102488,6,3,3,4,10,2.0
9,0,2011,3,2529,4,5,2,98980,6,3,3,8,1,2.0
9,5990,2007,36,848,4,5,2,169733,6,3,1,4,9,1.0
9,1200,1998,24,735,3,3,2,223000,6,3,2,4,8,2.0
9,2900,2004,11,1435,4,5,2,99164,6,3,3,4,10,2.0
9,0,2013,4,2175,4,6,2,56515,6,2,2,4,5,2.0
9,1077,2004,14,948,2,3,2,220993,6,3,1,12,10,1.0
9,11000,2007,18,3402,3,5,2,94869,6,2,3,8,0,2.0
9,7600,2013,9,1487,4,3,2,51685,6,3,3,4,10,2.0
9,8995,2015,28,648,4,3,2,101716,6,3,1,4,9,3.0
9,0,2019,16,2561,4,6,2,15739,6,3,3,8,0,1.0
9,2999,2004,37,2419,4,5,2,99164,6,3,3,4,10,2.0
9,5900,2013,19,3005,3,3,2,79012,6,3,1,8,5,1.0
9,0,2013,6,1377,4,6,2,77168,6,3,3,8,0,2.0
9,0,2012,7,1008,4,3,2,90220,6,3,2,10,1,1.0
9,3999,2009,38,816,4,5,2,99164,6,3,3,4,10,3.0
9,0,2014,7,2875,4,6,2,85268,6,3,3,10,0,1.0
9,6000,2011,4,234,3,5,2,137000,6,3,2,4,0,1.0
9,6299,2006,18,3402,4,5,2,99164,6,2,3,4,10,1.0
9,4999,2005,4,1487,4,5,2,99164,6,3,3,4,10,2.0
9,5995,2011,11,1383,4,3,2,132949,6,2,2,8,10,3.0
9,0,2010,36,3310,4,6,2,107287,6,3,3,10,10,2.0
9,0,2013,28,648,4,3,2,79984,6,3,1,4,10,2.0
9,9500,2016,15,3357,4,5,2,71903,6,3,3,12,10,2.0
9,23000,2013,18,3427,4,5,2,71000,6,3,3,8,6,2.0
9,2500,2007,11,1939,3,5,2,184000,6,3,3,4,0,1.0
9,5990,2008,7,1008,4,5,2,121793,6,3,1,1,10,3.0
9,3450,2007,29,1807,4,5,2,134642,6,3,3,12,10,2.0
9,0,2013,18,3427,4,5,2,72915,6,3,3,8,0,1.0
9,3200,2001,9,3056,3,5,2,30130,6,3,1,4,10,2.0
9,4990,2008,9,876,4,5,2,143249,6,3,1,3,1,1.0
9,4450,2004,0,3207,4,5,2,152880,6,3,3,4,10,2.0
9,5990,2004,12,2817,4,5,2,158085,6,3,1,7,10,2.0
9,5990,2008,11,1435,4,5,2,145547,6,3,3,8,9,2.0
9,12900,2010,36,3310,4,6,2,169,6,3,3,7,8,1.0
9,3450,2003,18,2112,4,5,2,162046,6,3,1,8,1,2.0
9,3450,2002,14,2350,4,5,2,145347,6,3,3,8,9,2.0
9,5990,2008,28,2635,4,5,2,119748,6,3,3,3,9,2.0
9,0,2017,31,121,4,6,2,21006,6,3,3,7,5,3.0
9,8995,2004,11,1487,4,5,2,147672,6,3,3,7,10,2.0
9,3800,2010,11,1099,3,6,2,86000,6,3,2,4,10,3.0
9,5000,2010,11,3388,3,3,2,154300,6,3,1,8,9,2.0
9,1800,2006,15,1302,4,5,2,99164,6,3,3,4,10,2.0
9,27000,2011,18,3402,5,5,2,62000,5,3,3,4,0,2.0
9,2100,2008,7,1946,4,5,2,184000,6,3,3,4,10,1.0
9,6995,2014,9,1184,4,3,2,104427,6,2,1,4,0,2.0
9,16995,2012,7,2873,4,5,2,101709,6,3,1,7,1,1.0
9,2200,1996,11,12,3,5,2,140000,6,3,2,10,4,2.0
9,0,2011,28,3515,4,5,2,86618,6,3,3,8,0,1.0
9,0,2013,14,2350,4,5,2,92967,6,3,1,6,1,1.0
9,0,2016,14,608,4,3,2,50665,6,3,1,4,0,1.0
9,0,2012,18,2454,4,3,2,110596,6,3,1,8,10,2.0
9,0,2008,21,2151,4,6,2,105622,6,3,2,4,9,1.0
9,0,2013,36,3310,4,6,2,65892,6,3,3,10,0,1.0
9,0,2010,28,1749,4,5,2,87046,6,3,3,10,0,1.0
9,0,2017,28,2207,4,5,2,52570,6,3,1,4,10,2.0
9,0,2017,28,3203,4,6,0,7969,6,3,3,10,3,2.0
9,0,2017,4,3462,4,5,2,72503,6,3,3,8,5,2.0
9,5000,2001,36,3094,4,3,2,181600,6,3,2,10,10,1.0
9,3500,2001,37,725,4,5,2,103800,6,3,3,4,10,2.0
9,3200,2005,6,3060,4,6,2,145391,6,3,2,4,10,3.0
9,0,2014,12,2818,4,6,2,96539,6,3,3,10,0,1.0
9,9200,1999,11,1602,4,5,0,99164,6,3,3,4,10,2.0
9,8996,2008,14,1072,4,3,2,113271,6,3,3,8,1,1.0
9,0,2018,27,2256,4,2,2,20171,6,3,1,4,0,2.0
9,3950,2008,0,3293,4,3,2,214000,6,3,1,4,10,3.0
9,7495,2009,14,608,4,5,2,101000,6,3,3,4,10,1.0
9,5995,2011,11,3147,4,5,2,85000,6,3,3,4,10,1.0
9,5995,2010,36,1053,4,5,2,99164,6,3,3,4,10,2.0
9,2990,2004,25,2735,4,5,2,150266,6,3,1,1,9,3.0
9,4990,2006,18,2112,4,5,2,126508,6,3,1,8,9,1.0
9,8990,2010,7,2875,3,6,2,99164,6,3,3,10,10,1.0
9,16495,2015,34,1702,4,5,2,90015,6,3,3,8,10,3.0
9,8995,2013,11,523,4,5,2,51272,6,2,3,2,9,3.0
9,2990,2000,11,1419,4,5,0,99164,6,3,1,8,0,3.0
9,5450,2007,11,1383,4,5,2,96096,6,3,1,8,10,3.0
9,2990,2002,14,948,4,5,2,99164,6,3,3,12,9,3.0
9,4650,2005,37,2003,4,5,2,137344,6,3,3,4,10,2.0
9,3995,2007,16,1792,4,5,2,109632,6,3,3,4,5,3.0
9,10495,2010,14,2473,4,5,2,142945,6,3,1,8,5,3.0
9,3450,2005,11,3147,4,5,2,168526,6,3,3,4,9,1.0
9,5990,2007,12,1340,4,5,2,150369,6,3,1,8,10,2.0
9,5750,2010,14,971,4,3,2,135000,6,3,1,4,1,2.0
9,9150,2014,15,1302,4,3,2,94533,6,3,1,4,5,2.0
9,3850,1998,28,2207,4,5,2,121694,6,3,3,4,0,3.0
9,3500,2003,34,2376,3,3,2,200000,6,2,3,2,4,3.0
9,5990,2007,14,1072,4,5,2,102739,6,3,1,8,0,2.0
9,4990,2008,36,2770,4,5,2,98344,6,3,1,2,1,2.0
9,3450,2003,36,2584,4,5,2,99164,6,3,3,3,0,3.0
9,9990,2009,7,2873,4,5,2,99164,6,3,3,7,0,2.0
9,5500,2011,15,2970,4,3,2,197975,6,3,2,4,9,3.0
9,2990,2003,14,948,4,5,2,198340,6,3,3,4,10,2.0
9,7000,2006,28,648,4,3,2,189589,6,3,1,4,9,3.0
9,19000,2008,11,1646,3,6,0,197059,6,3,3,10,5,1.0
9,750,2006,28,2553,3,5,2,172000,6,3,1,5,4,1.0
9,7995,2010,37,1895,4,5,2,118175,6,2,1,2,5,2.0
9,15995,2015,14,948,4,5,2,63713,6,2,1,4,8,3.0
9,13995,2010,11,2302,4,5,2,90193,6,2,2,12,10,1.0
9,6995,2011,11,1383,4,5,2,108190,6,3,1,8,0,2.0
9,14995,2014,6,3043,4,5,2,79270,6,3,1,8,5,3.0
9,11995,2015,36,1053,4,5,2,74156,6,3,1,4,1,1.0
9,13995,2009,34,1955,4,5,2,114956,6,2,3,3,5,3.0
9,11500,2008,32,3026,4,6,2,116500,6,3,3,8,0,2.0
9,0,2013,11,495,4,6,2,105195,6,3,3,8,0,2.0
9,9998,2015,36,1053,4,3,2,95727,6,3,1,4,10,2.0
9,2800,2004,11,521,3,3,2,134000,6,3,1,2,9,3.0
9,0,2014,11,1435,4,3,2,93048,6,3,1,8,0,2.0
9,3000,2004,7,3240,3,5,2,170,6,3,1,8,8,2.0
9,11500,2007,36,283,4,6,2,167000,6,3,3,8,1,2.0
9,29000,2016,36,3126,4,5,2,99164,6,3,3,4,10,3.0
9,0,2016,16,2537,4,5,2,51496,6,3,3,4,1,2.0
9,3495,1998,12,2993,3,3,2,99164,6,3,2,7,8,3.0
9,2195,2002,11,3161,3,5,2,159000,6,3,1,4,5,2.0
9,6000,2010,36,1053,4,3,2,93000,6,3,3,4,9,2.0
